fromLib,toLib,semantic_name_score,semantic_desc_score
org.apache.lucene:lucene-core,com.blazegraph:bigdata-core,0.5368975400924683,0.4461284875869751
org.apache.lucene:lucene-core,org.hibernate:hibernate-search-orm,0.5024734139442444,0.656725287437439
org.apache.lucene:lucene-core,org.mycore:mycore-indexing,0.5340501666069031,0.6766313314437866
org.apache.lucene:lucene-core,org.apache.archiva:maven2-repository,0.42944756150245667,0.49348703026771545
org.apache.lucene:lucene-core,org.springframework.boot:spring-boot-starter-data-redis,0.35125070810317993,0.5791146755218506
org.apache.lucene:lucene-core,org.springframework.boot:spring-boot-starter-validation,0.3383482098579407,0.5946686863899231
org.apache.lucene:lucene-core,org.springframework.boot:spring-boot-starter-thymeleaf,0.34412842988967896,0.3432997763156891
org.apache.lucene:lucene-core,org.springframework.boot:spring-boot-starter-aop,0.3909793496131897,0.31943926215171814
org.apache.lucene:lucene-core,org.springframework.boot:spring-boot-devtools,0.358465313911438,0.3140174448490143
org.apache.lucene:lucene-core,org.uberfire:uberfire-parent-with-dependencies,0.40709060430526733,0.48546069860458374
org.apache.lucene:lucene-core,org.infinispan:infinispan-defaults-maven-plugin,0.43915870785713196,0.32540401816368103
org.apache.lucene:lucene-core,org.apache.servicemix.bundles:org.apache.servicemix.bundles.lucene,0.6900808811187744,0.5495896935462952
org.apache.mahout:mahout-core,org.codehaus.groovy:groovy-all,0.47490835189819336,0.41533368825912476
org.apache.mahout:mahout-core,org.apache.commons:commons-math3,0.6332076787948608,0.5466740131378174
org.apache.pdfbox:pdfbox,org.sejda:sambox,0.6119846105575562,0.7311887741088867
org.apache.pdfbox:pdfbox,com.qwazr:qwazr-search,0.3503780961036682,0.6945905089378357
org.apache.pdfbox:pdfbox,io.spring.platform:platform-bom,0.3710246980190277,0.4277240037918091
org.apache.pdfbox:pdfbox,org.springframework.boot:spring-boot-dependencies,0.3751336932182312,0.3658367395401001
org.apache.pdfbox:pdfbox,de.codecentric:spring-boot-admin-dependencies,0.32905420660972595,0.34571629762649536
org.apache.velocity:velocity,org.springframework.boot:spring-boot-starter-thymeleaf,0.47021180391311646,0.36284923553466797
org.apache.velocity:velocity,org.springframework.boot:spring-boot-starter-mustache,0.5256125330924988,0.5527520775794983
org.apache.velocity:velocity,org.springframework.boot:spring-boot-starter-web,0.4150136709213257,0.34937620162963867
org.apache.velocity:velocity,org.springframework.boot:spring-boot-starter-test,0.40831196308135986,0.3115634620189667
org.apache.velocity:velocity,org.springframework.boot:spring-boot-starter-tomcat,0.4980265200138092,0.33825474977493286
org.apache.velocity:velocity,io.pebbletemplates:pebble-spring-boot-2-starter,0.33517858386039734,0.4037508964538574
org.apache.velocity:velocity,org.jtwig:jtwig-spring-boot-starter,0.4527791738510132,0.5345231890678406
org.apache.velocity:velocity,com.alibaba.boot:velocity-spring-boot-starter,0.718670666217804,0.6064757108688354
org.bushe:eventbus,org.springframework:spring-context,0.30195894837379456,0.4187396466732025
org.bushe:eventbus,org.sejda:eventstudio,0.5494306087493896,0.7566133737564087
org.bushe:eventbus,org.reactfx:reactfx,0.31443679332733154,0.47022393345832825
org.bushe:eventbus,org.mockito:mockito-all,0.2740453779697418,0.4374513030052185
org.codehaus.castor:castor,org.springframework:spring-oxm,0.5641552805900574,0.7037065029144287
org.codehaus.castor:castor,org.springframework:spring-jpa,0.4411725103855133,0.6772024631500244
org.codehaus.castor:castor,xerces:xercesImpl,0.49462857842445374,0.6157969832420349
org.codehaus.castor:castor,org.apache.geronimo.modules:geronimo-j2ee,0.4690137505531311,0.3825697898864746
org.codehaus.castor:castor,org.apache.geronimo.bundles:castor,0.7628090977668762,0.6779627799987793
org.codehaus.castor:castor,org.apache.ws.commons.schema:XmlSchema,0.5297612547874451,0.7275047302246094
org.codehaus.groovy:groovy,org.springframework.boot:spring-boot-starter-mustache,0.4019511640071869,0.38285812735557556
org.codehaus.groovy:groovy,org.jbehave:jbehave-groovy,0.6002489328384399,0.6556606292724609
org.codehaus.groovy:groovy,org.elasticsearch.module:lang-groovy,0.5183528065681458,0.5687775611877441
org.codehaus.groovy:groovy-all,org.elasticsearch.module:lang-groovy,0.5070732831954956,0.529606819152832
org.codehaus.groovy:groovy-all,io.syndesis.extension:extension-api,0.19701188802719116,0.49869588017463684
org.codehaus.groovy:groovy-all,io.syndesis.extension:extension-annotation-processor,0.26501065492630005,0.47754940390586853
org.codehaus.groovy:groovy-all,org.springframework.boot:spring-boot-starter-data-mongodb,0.3544410467147827,0.4819251000881195
org.codehaus.groovy:groovy-all,io.syndesis.extension:extension-bom,0.26634928584098816,0.44880229234695435
org.codehaus.jackson:jackson-core-asl,com.fasterxml.jackson.core:jackson-core,0.7725260257720947,0.8582547307014465
org.codehaus.jackson:jackson-core-asl,com.fasterxml.jackson.module:jackson-module-jaxb-annotations,0.6686270236968994,0.7443599700927734
org.codehaus.jackson:jackson-core-asl,com.fasterxml.jackson:jackson-bom,0.6785643100738525,0.6291202902793884
org.codehaus.jackson:jackson-core-asl,com.fasterxml.jackson.core:jackson-databind,0.6985952854156494,0.6801110506057739
org.codehaus.jackson:jackson-core-asl,org.apache.hbase:hbase-shaded-client,0.41371282935142517,0.6038774847984314
org.codehaus.jackson:jackson-mapper-asl,com.fasterxml.jackson.core:jackson-databind,0.6795615553855896,0.7647926807403564
org.codehaus.jackson:jackson-mapper-asl,com.fasterxml.jackson.module:jackson-module-jaxb-annotations,0.669657826423645,0.7365068197250366
org.codehaus.jackson:jackson-mapper-asl,com.fasterxml.jackson.datatype:jackson-datatype-joda,0.665448009967804,0.5971879959106445
org.codehaus.jackson:jackson-mapper-asl,com.fasterxml.jackson.datatype:jackson-datatype-guava,0.6324120163917542,0.5898995399475098
org.codehaus.jackson:jackson-mapper-asl,com.fasterxml.jackson.jaxrs:jackson-jaxrs-base,0.6500424146652222,0.5811492204666138
org.codehaus.jackson:jackson-mapper-asl,com.fasterxml.jackson.jaxrs:jackson-jaxrs-json-provider,0.6495106220245361,0.5766602754592896
org.codehaus.jackson:jackson-mapper-asl,org.springframework.boot:spring-boot-starter-web,0.33659687638282776,0.33540692925453186
org.codehaus.jackson:jackson-mapper-asl,com.fasterxml.jackson.core:jackson-core,0.7172952890396118,0.7323799133300781
org.codehaus.jackson:jackson-mapper-asl,com.fasterxml.jackson.core:jackson-annotations,0.7002565860748291,0.7257093191146851
org.codehaus.jackson:jackson-mapper-asl,com.fasterxml.jackson.dataformat:jackson-dataformat-smile,0.634747326374054,0.6436685919761658
org.codehaus.jackson:jackson-mapper-asl,com.fasterxml.jackson.dataformat:jackson-dataformat-xml,0.6680694222450256,0.6240649223327637
org.codehaus.jackson:jackson-mapper-asl,org.apache.commons:commons-lang3,0.5101624131202698,0.5082235932350159
org.codehaus.jackson:jackson-mapper-asl,org.assertj:assertj-core,0.46593746542930603,0.5284518003463745
org.codehaus.jackson:jackson-mapper-asl,com.google.http-client:google-http-client-jackson2,0.5712348222732544,0.49813199043273926
org.codehaus.jackson:jackson-mapper-asl,com.wordnik:swaggersocket-protocol,0.44205811619758606,0.41067972779273987
org.codehaus.jackson:jackson-mapper-asl,commons-io:commons-io,0.5492533445358276,0.43808847665786743
org.codehaus.jackson:jackson-mapper-asl,org.springframework.boot:spring-boot-starter-test,0.36984190344810486,0.3610093295574188
org.codehaus.jackson:jackson-mapper-asl,org.springframework.boot:spring-boot-starter-thymeleaf,0.32872918248176575,0.318250834941864
org.codehaus.jackson:jackson-mapper-asl,org.jboss.resteasy:resteasy-jackson2-provider,0.602275550365448,0.6205335855484009
org.codehaus.jackson:jackson-xc,com.fasterxml.jackson.module:jackson-module-jaxb-annotations,0.6778246164321899,0.7052543759346008
org.codehaus.jackson:jackson-xc,com.fasterxml.jackson.core:jackson-databind,0.6527695059776306,0.6884835958480835
org.codehaus.jackson:jackson-xc,org.apache.hbase:hbase-shaded-client,0.38967815041542053,0.4928760528564453
org.codehaus.jackson:jackson-xc,com.fasterxml.jackson.jaxrs:jackson-jaxrs-xml-provider,0.6091752052307129,0.6980737447738647
org.codehaus.jackson:jackson-xc,com.fasterxml.jackson.jaxrs:jackson-jaxrs-json-provider,0.6022849082946777,0.6311893463134766
org.codehaus.jackson:jackson-xc,javax.xml:jaxb-api,0.5283944010734558,0.719860851764679
org.codehaus.jettison:jettison,com.fasterxml.jackson.core:jackson-databind,0.6322983503341675,0.661785900592804
org.codehaus.jettison:jettison,org.glassfish.jersey.media:jersey-media-json-jackson,0.6151644587516785,0.7420749664306641
org.codehaus.jettison:jettison,javax.json:javax.json-api,0.5386096835136414,0.8157642483711243
org.codehaus.jettison:jettison,com.sun.jersey:jersey-json,0.6282510161399841,0.6463118195533752
org.codehaus.jettison:jettison,com.fasterxml.jackson.module:jackson-module-jaxb-annotations,0.6199519634246826,0.5743393898010254
org.codehaus.jettison:jettison,org.infinispan:infinispan-defaults-maven-plugin,0.423658549785614,0.32964596152305603
org.codehaus.woodstox:stax2-api,com.fasterxml.woodstox:woodstox-core,0.8269366025924683,0.7886735200881958
org.codehaus.woodstox:stax2-api,com.fasterxml.staxmate:staxmate,0.7323237061500549,0.7071357369422913
org.codehaus.woodstox:stax2-api,relaxngDatatype:relaxngDatatype,0.3496573269367218,0.7394581437110901
org.codehaus.woodstox:stax2-api,org.jboss.bom:jboss-javaee-6.0-with-transactions,0.4401736259460449,0.6204623579978943
org.codehaus.woodstox:stax2-api,com.sun.xsom:xsom,0.5757080912590027,0.6585344076156616
org.codehaus.woodstox:wstx-asl,com.fasterxml.woodstox:woodstox-core,0.8454360365867615,0.7550266981124878
org.codehaus.woodstox:wstx-asl,org.apache.servicemix.bundles:org.apache.servicemix.bundles.woodstox,0.7022404670715332,0.6707236766815186
org.codehaus.woodstox:wstx-asl,org.apache.servicemix.specs:org.apache.servicemix.specs.stax-api-1.0,0.553666889667511,0.6952194571495056
org.codehaus.woodstox:wstx-asl,org.apache.servicemix.bundles:org.apache.servicemix.bundles.xmlbeans,0.5317148566246033,0.6128291487693787
org.codehaus.woodstox:wstx-asl,org.jdom:jaxen-core,0.6348366141319275,0.7139649987220764
org.codehaus.woodstox:wstx-asl,org.jdom:jaxen-jdom,0.5867812037467957,0.6818975806236267
org.codehaus.woodstox:wstx-asl,org.jdom:saxpath,0.5754516124725342,0.631443202495575
org.dom4j:dom4j,io.netty:netty-all,0.4173680245876312,0.4301758110523224
org.dom4j:dom4j,com.luhuiguo:fastdfs-spring-boot-starter,0.4291468858718872,0.3438281714916229
org.dom4j:dom4j,org.jsoup:jsoup,0.5615248680114746,0.6177858114242554
org.dom4j:dom4j,xerces:xercesImpl,0.5079721212387085,0.7201276421546936
org.dom4j:dom4j,org.xmlunit:xmlunit-matchers,0.5585607290267944,0.7735973000526428
org.easymock:easymock,org.apache.maven.plugins:maven-install-plugin,0.2940727472305298,0.35176318883895874
org.easymock:easymock,org.infinispan:infinispan-defaults-maven-plugin,0.415882408618927,0.35769668221473694
org.easymock:easymock,org.mockito:mockito-core,0.6879363656044006,0.7562858462333679
org.easymock:easymock,org.powermock:powermock-api-mockito,0.644891619682312,0.6797640919685364
org.easytesting:fest-assert,org.assertj:assertj-core,0.6880969405174255,0.7155355215072632
org.easytesting:fest-assert,org.jboss.weld.module:weld-jsf,0.367269366979599,0.44943827390670776
org.easytesting:fest-assert,org.mockito:mockito-core,0.4990033805370331,0.6034958958625793
org.easytesting:fest-assert-core,org.assertj:assertj-core,0.738384485244751,0.7271803021430969
org.easytesting:fest-assert-core,org.junit.platform:junit-platform-surefire-provider,0.5373762845993042,0.526425838470459
org.easytesting:fest-assert-core,org.seleniumhq.selenium:selenium-ie-driver,0.39251580834388733,0.46311238408088684
org.easytesting:fest-assert-core,org.jboss.integration.platform:jboss-integration-platform-bom,0.353634238243103,0.3859802186489105
org.eclipse.persistence:eclipselink,org.apache.openjpa:openjpa,0.6204167008399963,0.665800154209137
org.elasticsearch:elasticsearch,org.elasticsearch.client:elasticsearch-rest-high-level-client,0.8523563146591187,0.7106360793113708
org.elasticsearch:elasticsearch,org.apache.lucene:lucene-core,0.5706798434257507,0.6799085736274719
org.elasticsearch:elasticsearch,org.infinispan:infinispan-gui-demo,0.36607882380485535,0.5306665301322937
org.elasticsearch:elasticsearch,org.springframework.boot:spring-boot-dependencies,0.4247059226036072,0.4630177915096283
org.freemarker:freemarker,org.springframework.boot:spring-boot-starter-test,0.46328938007354736,0.36950117349624634
org.freemarker:freemarker,org.springframework.boot:spring-boot-starter-web,0.45064622163772583,0.3975405693054199
org.freemarker:freemarker,org.mybatis.spring.boot:mybatis-spring-boot-starter,0.3719378709793091,0.36927133798599243
org.freemarker:freemarker,org.springframework.boot:spring-boot-starter-data-jpa,0.40634503960609436,0.400197297334671
org.freemarker:freemarker,org.springframework.boot:spring-boot-starter-security,0.4346499741077423,0.35139980912208557
org.freemarker:freemarker,org.apache.camel:camel-spring-boot-starter,0.42076238989830017,0.41127681732177734
org.freemarker:freemarker,org.springframework.boot:spring-boot-starter-parent,0.47094565629959106,0.3942252993583679
org.freemarker:freemarker,org.keycloak:keycloak-dependencies-server-all,0.39072686433792114,0.3417551517486572
org.freemarker:freemarker,org.jboss.integration-platform:jboss-integration-platform-bom,0.3392166793346405,0.3150062561035156
org.freemarker:freemarker,com.oracle.ozark.ext:ozark-freemarker,0.6551806330680847,0.5363007187843323
org.freemarker:freemarker,org.springframework.boot:spring-boot-devtools,0.4462112486362457,0.36775243282318115
org.freemarker:freemarker,javax.servlet:javax.servlet-api,0.4795195460319519,0.54276442527771
org.freemarker:freemarker,net.unit8.enkan:enkan-component-jackson,0.3759138286113739,0.4470342695713043
org.freemarker:freemarker,org.jboss.forge.addon:templates,0.46483299136161804,0.6487952470779419
org.freemarker:freemarker,net.sourceforge.pmd:pmd,0.5044018626213074,0.5352850556373596
org.freemarker:freemarker,org.codehaus.gmaven.runtime:gmaven-runtime-2.0,0.46544548869132996,0.3907009959220886
org.freemarker:freemarker,com.github.spullara.mustache.java:compiler,0.47096410393714905,0.6891887784004211
org.freemarker:freemarker,org.codehaus.groovy:groovy-eclipse-compiler,0.4188257157802582,0.29828163981437683
org.freemarker:freemarker,org.codehaus.groovy:groovy-eclipse-batch,0.3859767019748688,0.29678675532341003
org.freemarker:freemarker,org.springframework.boot:spring-boot-starter-test,0.46328938007354736,0.36950117349624634
org.freemarker:freemarker,org.springframework.boot:spring-boot-starter-web,0.45064622163772583,0.3975405693054199
org.freemarker:freemarker,org.mybatis.spring.boot:mybatis-spring-boot-starter,0.3719378709793091,0.36927133798599243
org.freemarker:freemarker,org.springframework.boot:spring-boot-starter-parent,0.47094565629959106,0.3942252993583679
org.freemarker:freemarker,org.springframework.boot:spring-boot-starter-data-jpa,0.40634503960609436,0.400197297334671
org.freemarker:freemarker,org.springframework.boot:spring-boot-starter-security,0.4346499741077423,0.35139980912208557
org.freemarker:freemarker,org.keycloak:keycloak-dependencies-server-all,0.39072686433792114,0.3417551517486572
org.freemarker:freemarker,org.jboss.integration-platform:jboss-integration-platform-bom,0.3392166793346405,0.3150062561035156
org.freemarker:freemarker,org.apache.camel:camel-spring-boot-starter,0.42076238989830017,0.41127681732177734
org.fusesource.jansi:jansi,org.jline:jline-terminal-jna,0.5080970525741577,0.5345392227172852
org.fusesource.jansi:jansi,org.jline:jline-builtins,0.528377890586853,0.5434010028839111
org.fusesource.jansi:jansi,org.infinispan:infinispan-defaults-maven-plugin,0.4834722578525543,0.35201120376586914
org.fusesource.jansi:jansi,org.infinispan.server:infinispan-server-feature-pack,0.4256226122379303,0.5779827833175659
org.fusesource.jansi:jansi,org.wildfly:wildfly-web-feature-pack,0.4187379479408264,0.6235712170600891
org.fusesource.jansi:jansi,org.wildfly:wildfly-feature-pack,0.438614159822464,0.40872839093208313
org.fusesource.jansi:jansi,org.apache.karaf.shell:org.apache.karaf.shell.console,0.5059524178504944,0.7476049065589905
org.hamcrest:hamcrest-all,org.assertj:assertj-core,0.6988381743431091,0.7235700488090515
org.hamcrest:hamcrest-all,org.junit.jupiter:junit-jupiter-engine,0.6045474410057068,0.6018428802490234
org.hamcrest:hamcrest-all,org.springframework.boot:spring-boot-starter-test,0.49310094118118286,0.49534279108047485
org.hamcrest:hamcrest-all,org.switchyard:switchyard-bom,0.4213030934333801,0.3786010146141052
org.hamcrest:hamcrest-all,org.junit:junit-bom,0.6188068389892578,0.6115339398384094
org.hamcrest:hamcrest-core,org.assertj:assertj-core,0.7293883562088013,0.676258385181427
org.hamcrest:hamcrest-core,org.easytesting:fest-assert-core,0.6442617774009705,0.696252703666687
org.hamcrest:hamcrest-core,org.springframework.boot:spring-boot-starter-test,0.4937880337238312,0.4472396969795227
org.hamcrest:hamcrest-core,org.springframework.boot:spring-boot-dependencies,0.38402095437049866,0.37526023387908936
org.hamcrest:hamcrest-library,org.assertj:assertj-core,0.6561825275421143,0.6619064807891846
org.hamcrest:hamcrest-library,com.google.truth:truth,0.5013555288314819,0.5469799637794495
org.hamcrest:hamcrest-library,org.easytesting:fest-assert-core,0.600108802318573,0.6579812169075012
org.hamcrest:hamcrest-library,org.springframework.boot:spring-boot-starter-test,0.49490925669670105,0.4576343297958374
org.hibernate.javax.persistence:hibernate-jpa-2.1-api,javax.persistence:javax.persistence-api,0.799927830696106,0.8290389776229858
org.hibernate.javax.persistence:hibernate-jpa-2.1-api,org.eclipse.persistence:javax.persistence,0.7162039279937744,0.6482145190238953
org.hibernate.javax.persistence:hibernate-jpa-2.1-api,org.wildfly:wildfly-parent,0.43037062883377075,0.6253327131271362
org.hibernate:hibernate-core,org.springframework.boot:spring-boot-starter-data-jpa,0.49255749583244324,0.4512530565261841
org.hibernate:hibernate-core,org.hibernate.javax.persistence:hibernate-jpa-2.1-api,0.6865426301956177,0.6979736685752869
org.hibernate:hibernate-core,org.springframework.data:spring-data-jpa,0.5271512269973755,0.5256791114807129
org.hibernate:hibernate-core,org.springframework:spring-orm,0.5969116687774658,0.5709245800971985
org.hibernate:hibernate-core,org.springframework:spring-tx,0.5030615329742432,0.4328245222568512
org.hibernate:hibernate-core,org.mybatis:mybatis,0.5167900323867798,0.58662348985672
org.hibernate:hibernate-core,org.mybatis:mybatis-spring,0.5164749622344971,0.5281316637992859
org.hibernate:hibernate-core,org.springframework:spring-jdbc,0.5740677714347839,0.5024527311325073
org.hibernate:hibernate-core,org.jboss.shrinkwrap.resolver:shrinkwrap-resolver-bom,0.39004525542259216,0.5395079851150513
org.hibernate:hibernate-core,org.springframework.boot:spring-boot-dependencies,0.4349084794521332,0.34407132863998413
org.hibernate:hibernate-entitymanager,org.springframework.boot:spring-boot-starter-data-jpa,0.5019380450248718,0.4536721110343933
org.hibernate:hibernate-entitymanager,org.springframework.boot:spring-boot-starter-test,0.36299940943717957,0.30982881784439087
org.hibernate:hibernate-entitymanager,org.springframework.boot:spring-boot-starter-web,0.31622228026390076,0.28952258825302124
org.hibernate:hibernate-entitymanager,org.springframework.boot:spring-boot-starter-security,0.35392487049102783,0.30701372027397156
org.hibernate:hibernate-entitymanager,org.springframework.boot:spring-boot-starter-actuator,0.3260711133480072,0.3167831003665924
org.hibernate:hibernate-entitymanager,org.springframework.boot:spring-boot-devtools,0.3716190755367279,0.32354649901390076
org.hibernate:hibernate-entitymanager,org.springframework.boot:spring-boot-starter-mail,0.3658919334411621,0.3097814917564392
org.hibernate:hibernate-entitymanager,org.springframework.boot:spring-boot-starter-data-mongodb,0.3714818060398102,0.24551543593406677
org.hibernate:hibernate-entitymanager,org.springframework.boot:spring-boot-starter-logging,0.3761158883571625,0.3336358368396759
org.hibernate:hibernate-entitymanager,org.springframework.boot:spring-boot-starter-jdbc,0.5057998895645142,0.39263617992401123
org.hibernate:hibernate-entitymanager,org.jboss.shrinkwrap.resolver:shrinkwrap-resolver-bom,0.3475082814693451,0.553723156452179
org.hibernate:hibernate-entitymanager,org.apache.openjpa:openjpa,0.4901810884475708,0.5526587963104248
org.hibernate:hibernate-entitymanager,org.eclipse.persistence:org.eclipse.persistence.jpa,0.5833551287651062,0.5932140350341797
org.hibernate:hibernate-entitymanager,net.bytebuddy:byte-buddy-dep,0.3274826407432556,0.6338109970092773
org.hibernate:hibernate-entitymanager,org.springframework:spring-context,0.41769590973854065,0.38172122836112976
org.hsqldb:hsqldb,com.h2database:h2,0.7421364188194275,0.7903896570205688
org.hsqldb:hsqldb,io.spring.platform:platform-bom,0.3652796149253845,0.3871610462665558
org.hsqldb:hsqldb,org.springframework.boot:spring-boot-starter-test,0.4086736738681793,0.3636656701564789
org.htmlparser:htmlparser,org.jsoup:jsoup,0.6019629836082458,0.7389613389968872
org.htmlparser:htmlparser,net.sourceforge.nekohtml:nekohtml,0.602086067199707,0.72905033826828
org.htmlparser:htmlparser,org.eclipse.jetty.aggregate:jetty-all,0.33211132884025574,0.35930100083351135
org.infinispan:infinispan-core,org.jboss.as:jboss-as-clustering-infinispan,0.6866259574890137,0.6055293083190918
org.infinispan:infinispan-core,org.jboss.integration-platform:jboss-integration-platform-bom,0.4185737371444702,0.3020869195461273
org.infinispan:infinispan-core,org.jboss.as:jboss-as-clustering,0.49802520871162415,0.5773801207542419
org.infinispan:infinispan-core,org.springframework.boot:spring-boot-autoconfigure,0.42797935009002686,0.6461490988731384
org.infinispan:infinispan-core,org.jboss.spec.javax.servlet:jboss-servlet-api_3.1_spec,0.39852210879325867,0.49559253454208374
org.infinispan:infinispan-core,org.jboss.logging:jboss-logging,0.4477261006832123,0.36142972111701965
org.infinispan:infinispan-core,junit:junit,0.419183611869812,0.46884769201278687
org.infinispan:infinispan-core,org.modeshape:modeshape-schematic,0.4559449553489685,0.627304196357727
org.infinispan:infinispan-core,org.modeshape.demo:modeshape-embedded-repo-demo,0.4644279479980469,0.5822502374649048
org.infinispan:infinispan-core,org.modeshape:modeshape-client,0.5386467576026917,0.6196772456169128
org.infinispan:infinispan-core,org.modeshape:modeshape-web-explorer,0.46034184098243713,0.5781513452529907
org.infinispan:infinispan-core,org.modeshape:modeshape-persistence-relational,0.48575547337532043,0.6224917769432068
org.infinispan:infinispan-core,org.modeshape:modeshape-web-cmis,0.5020819306373596,0.5732191205024719
org.infinispan:infinispan-core,org.modeshape.demo:modeshape-sequencers-demo,0.45207077264785767,0.4135473072528839
org.infinispan:infinispan-core,org.modeshape:modeshape-jcr-api,0.5185880661010742,0.6130352020263672
org.infinispan:infinispan-core,org.opensaml:openws,0.4501420557498932,0.5348857045173645
org.infinispan:infinispan-core,io.zipkin.java:zipkin-collector-kafka,0.3669678866863251,0.5367116332054138
org.infinispan:infinispan-core,org.jboss.as.plugins:jboss-as-maven-plugin,0.4074030816555023,0.6138799786567688
org.infinispan:infinispan-core,org.jboss.as:jboss-as-parent,0.4637798070907593,0.554324746131897
org.infinispan:infinispan-core,org.jboss.jbossts.jta:narayana-jta,0.4364091753959656,0.6924907565116882
org.javassist:javassist,org.jboss.classfilewriter:jboss-classfilewriter,0.5711846351623535,0.7656967043876648
org.javassist:javassist,asm:asm,0.2888280153274536,0.7260372042655945
org.javassist:javassist,org.ow2.asm:asm,0.6011914610862732,0.7723262310028076
org.javassist:javassist,org.infinispan:infinispan-defaults-maven-plugin,0.44838881492614746,0.37974509596824646
org.javassist:javassist,org.jboss.integration-platform:jboss-integration-platform-bom,0.40767407417297363,0.40095996856689453
org.javassist:javassist,org.jboss.forge:forge-javassist,0.7513018846511841,0.7070985436439514
org.jboss.arquillian.junit:arquillian-junit-container,org.jboss.arquillian:arquillian-bom,0.737296462059021,0.7091014385223389
org.jboss.arquillian.junit:arquillian-junit-container,org.jboss.shrinkwrap.resolver:shrinkwrap-resolver-bom,0.48810020089149475,0.4553263187408447
org.jboss.arquillian.junit:arquillian-junit-container,org.wildfly.arquillian:wildfly-arquillian-container-remote,0.7379797697067261,0.687453031539917
org.jboss.arquillian.junit:arquillian-junit-container,org.apache.camel:camel-test-cdi,0.4278300404548645,0.5825629830360413
org.jboss.arquillian.junit:arquillian-junit-container,org.jboss.arquillian.testng:arquillian-testng-container,0.7962395548820496,0.8432495594024658
org.jboss.arquillian.junit:arquillian-junit-container,org.springframework:spring-test,0.4328896105289459,0.644389271736145
org.jboss.arquillian.junit:arquillian-junit-container,org.seedstack.seed:seed-testing-junit4,0.47199031710624695,0.6639668941497803
org.jboss.arquillian.testng:arquillian-testng-container,org.jboss.arquillian:arquillian-bom,0.7010042667388916,0.6713709235191345
org.jboss.arquillian.testng:arquillian-testng-container,org.jboss.arquillian.junit:arquillian-junit-container,0.7962395548820496,0.8432495594024658
org.jboss.arquillian.testng:arquillian-testng-container,org.springframework:spring-test,0.45702069997787476,0.6298425793647766
org.jboss.arquillian.testng:arquillian-testng-container,org.junit.jupiter:junit-jupiter-params,0.4337581694126129,0.6973756551742554
org.jboss.shrinkwrap:shrinkwrap-api,org.jboss.arquillian:arquillian-bom,0.6140778064727783,0.6442384123802185
org.jboss.shrinkwrap:shrinkwrap-api,org.wildfly.swarm:jca-api,0.5899615287780762,0.6782867908477783
org.jboss.shrinkwrap:shrinkwrap-api,org.wildfly.swarm:undertow-api,0.6097902655601501,0.6636917591094971
org.jdom:jdom,jaxen:jaxen,0.6045987606048584,0.7356465458869934
org.jdom:jdom,xmlunit:xmlunit,0.48851561546325684,0.7150264382362366
org.jdom:jdom,org.wildfly:wildfly-parent,0.44729986786842346,0.4429630637168884
org.jdom:jdom2,org.apache.servicemix.bundles:org.apache.servicemix.bundles.jdom,0.6891734600067139,0.6910549402236938
org.jdom:jdom2,org.onosproject:onos-netconf-ctl,0.2925930917263031,0.5691076517105103
org.jdom:jdom2,org.onosproject:onos-netconf-api,0.30149227380752563,0.5025098323822021
org.jdom:jdom2,org.commonjava.maven.ext:pom-manipulation-io,0.5171277523040771,0.674721360206604
org.jdom:jdom2,org.commonjava.maven.ext:pom-manipulation-common,0.5240190029144287,0.563647449016571
org.jgrapht:jgrapht-core,com.thinkaurelius.titan:titan-all,0.5466939210891724,0.611544132232666
org.jgrapht:jgrapht-core,org.javabits.jgrapht:jgrapht-ext,0.8288564085960388,0.7895923852920532
org.jgrapht:jgrapht-core,org.aksw.jena-sparql-api:jena-sparql-api-jgrapht,0.720294713973999,0.6467811465263367
org.jmockit:jmockit,org.mockito:mockito-core,0.762531578540802,0.7670552134513855
org.jmockit:jmockit,org.powermock:powermock-api-mockito2,0.6880741119384766,0.7397634387016296
org.jmockit:jmockit,com.github.tomakehurst:wiremock-standalone,0.5401372909545898,0.6164522767066956
org.jmockit:jmockit,org.jetbrains.kotlin:kotlin-test-junit5,0.4983757734298706,0.580958902835846
org.jmockit:jmockit,org.springframework.boot:spring-boot-starter-data-jpa,0.3797377049922943,0.3463112413883209
org.jmockit:jmockit,org.powermock:powermock-module-junit4,0.6751770377159119,0.6389713883399963
org.jmockit:jmockit,org.springframework.boot:spring-boot-dependencies,0.3579028844833374,0.338338166475296
org.jmockit:jmockit,org.ldp4j.framework:ldp4j-application-bom,0.36601120233535767,0.27745044231414795
org.jmockit:jmockit,junit:junit,0.6266713738441467,0.6307045817375183
org.jmock:jmock,org.mockito:mockito-core,0.727205753326416,0.7672035694122314
org.jmock:jmock,org.hamcrest:hamcrest-all,0.570928156375885,0.6467143297195435
org.jmock:jmock,org.easymock:easymock,0.7478044629096985,0.7872306704521179
org.jmock:jmock,org.hamcrest:java-hamcrest,0.6036476492881775,0.7223007678985596
org.jmock:jmock,org.junit.jupiter:junit-jupiter-engine,0.5851783156394958,0.5429210662841797
org.jmock:jmock-junit4,org.mockito:mockito-all,0.6482623815536499,0.6337279677391052
org.jmock:jmock-junit4,org.mockito:mockito-core,0.6707579493522644,0.665094792842865
org.jmock:jmock-junit4,org.hamcrest:hamcrest-all,0.5448763370513916,0.5359933972358704
